"Date";"Indoor Temperature";"Indoor Humidity";"Outdoor Temperature 1";"Outdoor Humidity 1";"Outdoor Temperature 2";"Outdoor Humidity 2";"Outdoor Temperature 3";"Outdoor Humidity 3";"Outdoor Temperature 4";"Outdoor Humidity 4";"Outdoor Temperature 5";"Outdoor Humidity 5"
"09.12.2008 02:12";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:13";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:14";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:15";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:16";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:17";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:18";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:19";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:20";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:21";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:22";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:23";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:24";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:25";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:26";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:27";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:28";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:29";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:30";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:31";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:32";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:33";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:34";"19.8";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:35";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:36";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:37";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:38";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:39";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:40";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:41";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:42";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:43";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:44";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:45";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:46";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:47";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:48";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:49";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:50";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:51";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:52";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:53";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:54";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:55";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:56";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:57";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:58";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:59";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:00";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:01";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:02";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:03";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:04";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:05";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:06";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:07";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:08";"19.8";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:09";"19.8";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:10";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:11";"19.8";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:12";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:13";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:14";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:15";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:16";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:17";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:18";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:19";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:20";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:21";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:22";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:23";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:24";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:25";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:26";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:27";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:28";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:29";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:30";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:31";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:32";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:33";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:34";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:35";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:36";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:37";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:38";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:39";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:40";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:41";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:42";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:43";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:44";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:45";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:46";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:47";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:48";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:49";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:50";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:51";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:52";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:53";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:54";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:55";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:56";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:57";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:58";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 03:59";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:00";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:01";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:02";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:03";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:04";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:05";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:06";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:07";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:08";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:09";"19.8";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:10";"19.8";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:11";"19.8";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:12";"19.8";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:13";"19.8";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:14";"19.8";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:15";"19.8";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:16";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:17";"19.8";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:18";"19.9";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:19";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:20";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:21";"19.9";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:22";"19.9";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:23";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:24";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:25";"19.9";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:26";"19.9";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:27";"19.9";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:28";"19.9";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:29";"19.9";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:30";"19.9";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:31";"19.9";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:32";"19.9";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:33";"19.9";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:34";"19.9";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:35";"19.9";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:36";"19.9";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:37";"19.9";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:38";"19.9";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:39";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:40";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:41";"19.8";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:42";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:43";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:44";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:45";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:46";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:47";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:48";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:49";"19.8";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:50";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:51";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:52";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:53";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:54";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:55";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:56";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:57";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:58";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 04:59";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:00";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:01";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:02";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:03";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:04";"19.8";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:05";"19.8";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:06";"19.8";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:07";"19.8";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:08";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:09";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:10";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:11";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:12";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:13";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:14";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:15";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:16";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:17";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:18";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:19";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:20";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:21";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:22";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:23";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:24";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:25";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:26";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:27";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:28";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:29";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:30";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:31";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:32";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:33";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:34";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:35";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:36";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:37";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:38";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:39";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:40";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:41";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:42";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:43";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:44";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:45";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:46";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:47";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:48";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:49";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:50";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:51";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:52";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:53";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:54";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:55";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:56";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:57";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:58";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 05:59";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:00";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:01";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:02";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:03";"19.8";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:04";"19.8";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:05";"19.8";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:06";"19.8";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:07";"19.8";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:08";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:09";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:10";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:11";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:12";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:13";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:14";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:15";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:16";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:17";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:18";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:19";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:20";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:21";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:22";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:23";"19.8";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:24";"19.8";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:25";"19.8";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:26";"19.8";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:27";"19.8";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:28";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:29";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:30";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:31";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:32";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
